epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,53.900000000000006,52.300000000000004,False,,,1,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-38,1646467538,2.820483922958374,2.820483922958374,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,2.820483922958374,0,1,07589_00001
1,71.3,61.199999999999996,False,,,2,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-38,1646467538,0.4457368850708008,3.266220808029175,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,3.266220808029175,0,2,07589_00001
2,57.199999999999996,54.1,False,,,3,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-39,1646467539,0.4570910930633545,3.7233119010925293,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,3.7233119010925293,0,3,07589_00001
3,75.6,67.60000000000001,False,,,4,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-39,1646467539,0.44385194778442383,4.167163848876953,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,4.167163848876953,0,4,07589_00001
4,81.39999999999999,77.10000000000001,False,,,5,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-39,1646467539,0.45171117782592773,4.618875026702881,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,4.618875026702881,0,5,07589_00001
5,84.3,81.2,False,,,6,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-40,1646467540,0.45661211013793945,5.07548713684082,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,5.07548713684082,0,6,07589_00001
6,86.8,83.0,False,,,7,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-40,1646467540,0.4207022190093994,5.49618935585022,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,5.49618935585022,0,7,07589_00001
7,87.3,83.8,False,,,8,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-41,1646467541,0.45389437675476074,5.9500837326049805,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,5.9500837326049805,0,8,07589_00001
8,88.7,84.89999999999999,False,,,9,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-41,1646467541,0.4409327507019043,6.391016483306885,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,6.391016483306885,0,9,07589_00001
9,89.0,85.6,False,,,10,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-42,1646467542,0.4455091953277588,6.8365256786346436,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,6.8365256786346436,0,10,07589_00001
10,88.4,85.6,False,,,11,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-42,1646467542,0.44484496116638184,7.281370639801025,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,7.281370639801025,0,11,07589_00001
11,89.1,86.0,False,,,12,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-43,1646467543,0.4401528835296631,7.7215235233306885,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,7.7215235233306885,0,12,07589_00001
12,89.60000000000001,86.8,False,,,13,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-43,1646467543,0.4305384159088135,8.152061939239502,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,8.152061939239502,0,13,07589_00001
13,90.3,87.0,False,,,14,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-43,1646467543,0.42464685440063477,8.576708793640137,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,8.576708793640137,0,14,07589_00001
14,90.2,87.4,False,,,15,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-44,1646467544,0.4452226161956787,9.021931409835815,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,9.021931409835815,0,15,07589_00001
15,91.10000000000001,88.9,False,,,16,0a721b5043e845ac8306059793f59afa,2022-03-05_03-05-44,1646467544,0.4322042465209961,9.454135656356812,1064,bigboy2.cchem.berkeley.edu,128.32.17.9,9.454135656356812,0,16,07589_00001
