epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,53.900000000000006,52.300000000000004,False,,,1,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-36,1646467416,2.79551100730896,2.79551100730896,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,2.79551100730896,0,1,be8ad_00002
1,53.900000000000006,52.300000000000004,False,,,2,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-36,1646467416,0.3437981605529785,3.1393091678619385,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,3.1393091678619385,0,2,be8ad_00002
2,54.0,52.5,False,,,3,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-36,1646467416,0.32705187797546387,3.4663610458374023,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,3.4663610458374023,0,3,be8ad_00002
3,59.099999999999994,54.400000000000006,False,,,4,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-37,1646467417,0.3437485694885254,3.8101096153259277,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,3.8101096153259277,0,4,be8ad_00002
4,55.800000000000004,53.6,False,,,5,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-37,1646467417,0.35095787048339844,4.161067485809326,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,4.161067485809326,0,5,be8ad_00002
5,61.5,55.1,False,,,6,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-37,1646467417,0.33168458938598633,4.4927520751953125,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,4.4927520751953125,0,6,be8ad_00002
6,68.5,57.699999999999996,False,,,7,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-38,1646467418,0.3395261764526367,4.832278251647949,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,4.832278251647949,0,7,be8ad_00002
7,72.6,63.3,False,,,8,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-38,1646467418,0.330502986907959,5.162781238555908,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,5.162781238555908,0,8,be8ad_00002
8,76.3,67.30000000000001,False,,,9,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-38,1646467418,0.3372488021850586,5.500030040740967,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,5.500030040740967,0,9,be8ad_00002
9,77.9,69.6,False,,,10,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-39,1646467419,0.3272240161895752,5.827254056930542,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,5.827254056930542,0,10,be8ad_00002
10,83.6,75.4,False,,,11,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-39,1646467419,0.3338322639465332,6.161086320877075,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,6.161086320877075,0,11,be8ad_00002
11,84.39999999999999,78.8,False,,,12,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-39,1646467419,0.3333570957183838,6.494443416595459,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,6.494443416595459,0,12,be8ad_00002
12,86.0,81.8,False,,,13,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-40,1646467420,0.3196284770965576,6.814071893692017,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,6.814071893692017,0,13,be8ad_00002
13,87.0,83.7,False,,,14,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-40,1646467420,0.33091092109680176,7.144982814788818,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,7.144982814788818,0,14,be8ad_00002
14,87.6,84.6,False,,,15,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-40,1646467420,0.3304598331451416,7.47544264793396,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,7.47544264793396,0,15,be8ad_00002
15,88.5,85.8,False,,,16,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-41,1646467421,0.3322415351867676,7.8076841831207275,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,7.8076841831207275,0,16,be8ad_00002
16,89.0,87.2,False,,,17,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-41,1646467421,0.33301639556884766,8.140700578689575,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,8.140700578689575,0,17,be8ad_00002
17,89.2,87.7,False,,,18,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-41,1646467421,0.32317090034484863,8.463871479034424,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,8.463871479034424,0,18,be8ad_00002
18,89.0,87.7,False,,,19,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-42,1646467422,0.3315110206604004,8.795382499694824,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,8.795382499694824,0,19,be8ad_00002
19,90.2,87.7,False,,,20,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-42,1646467422,0.32450437545776367,9.119886875152588,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,9.119886875152588,0,20,be8ad_00002
20,90.0,87.9,False,,,21,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-42,1646467422,0.32966136932373047,9.449548244476318,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,9.449548244476318,0,21,be8ad_00002
21,90.60000000000001,88.0,False,,,22,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-43,1646467423,0.3256514072418213,9.77519965171814,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,9.77519965171814,0,22,be8ad_00002
22,90.7,88.2,False,,,23,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-43,1646467423,0.32169437408447266,10.096894025802612,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,10.096894025802612,0,23,be8ad_00002
23,91.0,88.6,False,,,24,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-43,1646467423,0.3268001079559326,10.423694133758545,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,10.423694133758545,0,24,be8ad_00002
24,91.0,88.6,False,,,25,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-44,1646467424,0.3282954692840576,10.751989603042603,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,10.751989603042603,0,25,be8ad_00002
25,91.10000000000001,88.4,False,,,26,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-44,1646467424,0.34047460556030273,11.092464208602905,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,11.092464208602905,0,26,be8ad_00002
26,91.10000000000001,89.1,False,,,27,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-44,1646467424,0.30646276473999023,11.398926973342896,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,11.398926973342896,0,27,be8ad_00002
27,91.60000000000001,89.3,False,,,28,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-45,1646467425,0.32685399055480957,11.725780963897705,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,11.725780963897705,0,28,be8ad_00002
28,91.5,89.0,False,,,29,59b38b7108804ebdbbd8525cf3542e98,2022-03-05_03-03-45,1646467425,0.322033166885376,12.047814130783081,244923,bigboy2.cchem.berkeley.edu,128.32.17.9,12.047814130783081,0,29,be8ad_00002
