epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,81.32000000000001,80.07360672975815,False,,,1,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-00,1646467800,6.378263473510742,6.378263473510742,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,6.378263473510742,0,1,a0b55_00000
1,89.86,90.64143007360673,False,,,2,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-03,1646467803,3.241248846054077,9.61951231956482,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,9.61951231956482,0,2,a0b55_00000
2,90.96,90.95688748685595,False,,,3,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-06,1646467806,3.1875526905059814,12.8070650100708,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,12.8070650100708,0,3,a0b55_00000
3,88.86,89.06414300736067,False,,,4,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-09,1646467809,3.1877822875976562,15.994847297668457,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,15.994847297668457,0,4,a0b55_00000
4,91.53999999999999,91.16719242902208,False,,,5,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-13,1646467813,3.2291054725646973,19.223952770233154,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,19.223952770233154,0,5,a0b55_00000
5,91.28,91.37749737118823,False,,,6,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-16,1646467816,3.188763380050659,22.412716150283813,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,22.412716150283813,0,6,a0b55_00000
6,91.82000000000001,91.69295478443743,False,,,7,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-19,1646467819,3.20963716506958,25.622353315353394,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,25.622353315353394,0,7,a0b55_00000
7,91.92,92.11356466876973,False,,,8,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-22,1646467822,3.167640447616577,28.78999376296997,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,28.78999376296997,0,8,a0b55_00000
8,91.47999999999999,91.58780231335436,False,,,9,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-25,1646467825,3.1233043670654297,31.9132981300354,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,31.9132981300354,0,9,a0b55_00000
9,91.74,91.90325972660357,False,,,10,bec0ea41924842e5a40a28b1facb85fe,2022-03-05_03-10-28,1646467828,3.2136776447296143,35.126975774765015,3524,bigboy2.cchem.berkeley.edu,128.32.17.9,35.126975774765015,0,10,a0b55_00000
