epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,78.82000000000001,77.44479495268138,False,,,1,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-09-57,1646467797,5.256239652633667,5.256239652633667,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,5.256239652633667,0,1,a0b55_00001
1,87.32,88.4858044164038,False,,,2,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-09-59,1646467799,2.0208590030670166,7.277098655700684,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,7.277098655700684,0,2,a0b55_00001
2,89.92,90.53627760252367,False,,,3,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-01,1646467801,2.0885186195373535,9.365617275238037,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,9.365617275238037,0,3,a0b55_00001
3,91.03999999999999,91.6403785488959,False,,,4,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-04,1646467804,2.0951099395751953,11.460727214813232,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,11.460727214813232,0,4,a0b55_00001
4,91.67999999999999,92.3764458464774,False,,,5,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-06,1646467806,2.0664496421813965,13.527176856994629,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,13.527176856994629,0,5,a0b55_00001
5,91.7,92.16614090431125,False,,,6,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-08,1646467808,2.055713415145874,15.582890272140503,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,15.582890272140503,0,6,a0b55_00001
6,91.60000000000001,91.69295478443743,False,,,7,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-10,1646467810,2.088498830795288,17.67138910293579,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,17.67138910293579,0,7,a0b55_00001
7,91.74,91.69295478443743,False,,,8,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-12,1646467812,2.0177645683288574,19.68915367126465,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,19.68915367126465,0,8,a0b55_00001
8,91.22,90.95688748685595,False,,,9,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-14,1646467814,2.039161205291748,21.728314876556396,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,21.728314876556396,0,9,a0b55_00001
9,91.36,91.37749737118823,False,,,10,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-16,1646467816,2.1052958965301514,23.833610773086548,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,23.833610773086548,0,10,a0b55_00001
10,91.12,90.90431125131441,False,,,11,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-18,1646467818,2.0376274585723877,25.871238231658936,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,25.871238231658936,0,11,a0b55_00001
11,91.10000000000001,91.062039957939,False,,,12,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-20,1646467820,2.0816845893859863,27.952922821044922,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,27.952922821044922,0,12,a0b55_00001
12,91.47999999999999,91.37749737118823,False,,,13,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-22,1646467822,2.0975863933563232,30.050509214401245,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,30.050509214401245,0,13,a0b55_00001
13,91.4,91.37749737118823,False,,,14,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-24,1646467824,2.0453720092773438,32.09588122367859,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,32.09588122367859,0,14,a0b55_00001
14,91.52,91.69295478443743,False,,,15,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-26,1646467826,2.0917651653289795,34.18764638900757,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,34.18764638900757,0,15,a0b55_00001
15,91.44,91.85068349106203,False,,,16,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-28,1646467828,2.0435092449188232,36.23115563392639,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,36.23115563392639,0,16,a0b55_00001
16,91.5,91.53522607781282,False,,,17,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-30,1646467830,2.039634943008423,38.270790576934814,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,38.270790576934814,0,17,a0b55_00001
17,91.53999999999999,91.69295478443743,False,,,18,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-32,1646467832,2.07500958442688,40.345800161361694,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,40.345800161361694,0,18,a0b55_00001
18,91.52,91.6403785488959,False,,,19,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-35,1646467835,2.0545151233673096,42.400315284729004,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,42.400315284729004,0,19,a0b55_00001
19,91.62,92.11356466876973,False,,,20,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-37,1646467837,2.0845086574554443,44.48482394218445,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,44.48482394218445,0,20,a0b55_00001
20,91.66,92.06098843322819,False,,,21,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-39,1646467839,2.0947322845458984,46.57955622673035,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,46.57955622673035,0,21,a0b55_00001
21,91.60000000000001,91.9558359621451,False,,,22,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-41,1646467841,2.0593936443328857,48.63894987106323,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,48.63894987106323,0,22,a0b55_00001
22,91.56,91.90325972660357,False,,,23,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-43,1646467843,2.1042020320892334,50.743151903152466,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,50.743151903152466,0,23,a0b55_00001
23,90.78,91.00946372239747,False,,,24,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-45,1646467845,2.0583457946777344,52.8014976978302,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,52.8014976978302,0,24,a0b55_00001
24,91.8,92.11356466876973,False,,,25,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-47,1646467847,2.0146687030792236,54.816166400909424,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,54.816166400909424,0,25,a0b55_00001
25,92.06,92.27129337539432,False,,,26,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-49,1646467849,2.0769853591918945,56.89315176010132,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,56.89315176010132,0,26,a0b55_00001
26,91.97999999999999,92.27129337539432,False,,,27,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-51,1646467851,2.090839385986328,58.98399114608765,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,58.98399114608765,0,27,a0b55_00001
27,91.72,92.16614090431125,False,,,28,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-53,1646467853,2.0478503704071045,61.03184151649475,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,61.03184151649475,0,28,a0b55_00001
28,92.10000000000001,92.16614090431125,False,,,29,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-55,1646467855,2.0965778827667236,63.128419399261475,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,63.128419399261475,0,29,a0b55_00001
29,91.72,92.00841219768665,False,,,30,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-57,1646467857,2.0468599796295166,65.17527937889099,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,65.17527937889099,0,30,a0b55_00001
30,92.08,92.16614090431125,False,,,31,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-10-59,1646467859,2.0462288856506348,67.22150826454163,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,67.22150826454163,0,31,a0b55_00001
31,92.32000000000001,92.21871713985279,False,,,32,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-11-02,1646467862,2.104220151901245,69.32572841644287,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,69.32572841644287,0,32,a0b55_00001
32,92.0,92.21871713985279,False,,,33,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-11-04,1646467864,2.0943832397460938,71.42011165618896,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,71.42011165618896,0,33,a0b55_00001
33,91.82000000000001,92.32386961093586,False,,,34,4b6bf0c6cedd451682f49dabc104128b,2022-03-05_03-11-06,1646467866,2.0535190105438232,73.47363066673279,3518,bigboy2.cchem.berkeley.edu,128.32.17.9,73.47363066673279,0,34,a0b55_00001
