epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,54.1,53.400000000000006,False,,,1,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-36,1646467416,3.059183359146118,3.059183359146118,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,3.059183359146118,0,1,be8ad_00000
1,80.4,72.0,False,,,2,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-36,1646467416,0.6872444152832031,3.7464277744293213,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,3.7464277744293213,0,2,be8ad_00000
2,85.0,78.10000000000001,False,,,3,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-37,1646467417,0.6725564002990723,4.4189841747283936,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,4.4189841747283936,0,3,be8ad_00000
3,84.6,81.39999999999999,False,,,4,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-38,1646467418,0.6785213947296143,5.097505569458008,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,5.097505569458008,0,4,be8ad_00000
4,87.6,83.39999999999999,False,,,5,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-39,1646467419,0.6666738986968994,5.764179468154907,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,5.764179468154907,0,5,be8ad_00000
5,87.0,83.7,False,,,6,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-39,1646467419,0.6591460704803467,6.423325538635254,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,6.423325538635254,0,6,be8ad_00000
6,87.6,84.6,False,,,7,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-40,1646467420,0.6492071151733398,7.072532653808594,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,7.072532653808594,0,7,be8ad_00000
7,89.2,86.9,False,,,8,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-40,1646467420,0.6575510501861572,7.730083703994751,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,7.730083703994751,0,8,be8ad_00000
8,90.3,87.7,False,,,9,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-41,1646467421,0.6329431533813477,8.363026857376099,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,8.363026857376099,0,9,be8ad_00000
9,90.8,88.4,False,,,10,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-42,1646467422,0.6681947708129883,9.031221628189087,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,9.031221628189087,0,10,be8ad_00000
10,90.60000000000001,88.6,False,,,11,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-42,1646467422,0.6578817367553711,9.689103364944458,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,9.689103364944458,0,11,be8ad_00000
11,91.10000000000001,89.0,False,,,12,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-43,1646467423,0.6478171348571777,10.336920499801636,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,10.336920499801636,0,12,be8ad_00000
12,91.2,89.5,False,,,13,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-44,1646467424,0.6476643085479736,10.98458480834961,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,10.98458480834961,0,13,be8ad_00000
13,91.5,89.60000000000001,False,,,14,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-44,1646467424,0.6564579010009766,11.641042709350586,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,11.641042709350586,0,14,be8ad_00000
14,91.60000000000001,89.8,False,,,15,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-45,1646467425,0.6623296737670898,12.303372383117676,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,12.303372383117676,0,15,be8ad_00000
15,91.7,89.7,False,,,16,81f461e935a5480eb9c103066fc1b911,2022-03-05_03-03-46,1646467426,0.6324524879455566,12.935824871063232,244928,bigboy2.cchem.berkeley.edu,128.32.17.9,12.935824871063232,0,16,be8ad_00000
