epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,53.900000000000006,52.300000000000004,False,,,1,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-00,1646467140,2.525881290435791,2.525881290435791,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,2.525881290435791,0,1,1a8af_00001
1,53.900000000000006,52.300000000000004,False,,,2,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-00,1646467140,0.19551563262939453,2.7213969230651855,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,2.7213969230651855,0,2,1a8af_00001
2,53.900000000000006,52.300000000000004,False,,,3,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-00,1646467140,0.1903364658355713,2.911733388900757,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,2.911733388900757,0,3,1a8af_00001
3,53.900000000000006,52.300000000000004,False,,,4,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-01,1646467141,0.18833017349243164,3.1000635623931885,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,3.1000635623931885,0,4,1a8af_00001
4,53.900000000000006,52.300000000000004,False,,,5,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-01,1646467141,0.17777705192565918,3.2778406143188477,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,3.2778406143188477,0,5,1a8af_00001
5,53.900000000000006,52.300000000000004,False,,,6,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-01,1646467141,0.17896533012390137,3.456805944442749,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,3.456805944442749,0,6,1a8af_00001
6,53.900000000000006,52.300000000000004,False,,,7,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-01,1646467141,0.1919386386871338,3.648744583129883,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,3.648744583129883,0,7,1a8af_00001
7,53.900000000000006,52.300000000000004,False,,,8,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-01,1646467141,0.1738591194152832,3.822603702545166,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,3.822603702545166,0,8,1a8af_00001
8,60.6,58.199999999999996,False,,,9,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-02,1646467142,0.1875448226928711,4.010148525238037,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,4.010148525238037,0,9,1a8af_00001
9,66.9,60.4,False,,,10,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-02,1646467142,0.18770313262939453,4.197851657867432,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,4.197851657867432,0,10,1a8af_00001
10,68.4,60.199999999999996,False,,,11,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-02,1646467142,0.17950749397277832,4.37735915184021,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,4.37735915184021,0,11,1a8af_00001
11,70.19999999999999,61.199999999999996,False,,,12,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-02,1646467142,0.18022656440734863,4.557585716247559,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,4.557585716247559,0,12,1a8af_00001
12,70.89999999999999,62.6,False,,,13,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-02,1646467142,0.1911940574645996,4.748779773712158,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,4.748779773712158,0,13,1a8af_00001
13,71.7,62.7,False,,,14,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-02,1646467142,0.17962169647216797,4.928401470184326,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,4.928401470184326,0,14,1a8af_00001
14,72.1,63.7,False,,,15,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-03,1646467143,0.1878669261932373,5.1162683963775635,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,5.1162683963775635,0,15,1a8af_00001
15,72.7,64.5,False,,,16,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-03,1646467143,0.18848681449890137,5.304755210876465,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,5.304755210876465,0,16,1a8af_00001
16,73.5,65.4,False,,,17,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-03,1646467143,0.18305492401123047,5.487810134887695,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,5.487810134887695,0,17,1a8af_00001
17,75.0,65.9,False,,,18,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-03,1646467143,0.184814453125,5.672624588012695,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,5.672624588012695,0,18,1a8af_00001
18,75.8,66.4,False,,,19,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-03,1646467143,0.18638324737548828,5.859007835388184,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,5.859007835388184,0,19,1a8af_00001
19,76.6,67.7,False,,,20,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-04,1646467144,0.1817491054534912,6.040756940841675,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,6.040756940841675,0,20,1a8af_00001
20,77.7,69.3,False,,,21,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-04,1646467144,0.17893052101135254,6.219687461853027,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,6.219687461853027,0,21,1a8af_00001
21,79.3,70.1,False,,,22,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-04,1646467144,0.1855182647705078,6.405205726623535,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,6.405205726623535,0,22,1a8af_00001
22,79.9,71.0,False,,,23,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-04,1646467144,0.18324851989746094,6.588454246520996,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,6.588454246520996,0,23,1a8af_00001
23,80.2,72.1,False,,,24,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-04,1646467144,0.18466520309448242,6.7731194496154785,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,6.7731194496154785,0,24,1a8af_00001
24,81.5,72.8,False,,,25,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-05,1646467145,0.18286585807800293,6.9559853076934814,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,6.9559853076934814,0,25,1a8af_00001
25,81.8,74.2,False,,,26,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-05,1646467145,0.1776900291442871,7.1336753368377686,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,7.1336753368377686,0,26,1a8af_00001
26,83.1,75.1,False,,,27,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-05,1646467145,0.17882728576660156,7.31250262260437,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,7.31250262260437,0,27,1a8af_00001
27,83.39999999999999,76.4,False,,,28,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-05,1646467145,0.18592619895935059,7.498428821563721,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,7.498428821563721,0,28,1a8af_00001
28,84.2,77.4,False,,,29,8a7486b147af4009a8bcc2148e8e6892,2022-03-05_02-59-05,1646467145,0.19048452377319336,7.688913345336914,241754,bigboy2.cchem.berkeley.edu,128.32.17.9,7.688913345336914,0,29,1a8af_00001
