epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,53.900000000000006,52.300000000000004,False,,,1,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-03,1646467083,2.6094582080841064,2.6094582080841064,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,2.6094582080841064,0,1,f85df_00000
1,53.900000000000006,52.300000000000004,False,,,2,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-03,1646467083,0.2776217460632324,2.887079954147339,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,2.887079954147339,0,2,f85df_00000
2,53.900000000000006,52.300000000000004,False,,,3,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-03,1646467083,0.27969956398010254,3.1667795181274414,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,3.1667795181274414,0,3,f85df_00000
3,54.400000000000006,52.5,False,,,4,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-04,1646467084,0.2793002128601074,3.446079730987549,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,3.446079730987549,0,4,f85df_00000
4,70.19999999999999,64.7,False,,,5,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-04,1646467084,0.27779483795166016,3.723874568939209,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,3.723874568939209,0,5,f85df_00000
5,70.6,61.3,False,,,6,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-04,1646467084,0.2753584384918213,3.9992330074310303,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,3.9992330074310303,0,6,f85df_00000
6,66.8,57.699999999999996,False,,,7,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-04,1646467084,0.27677035331726074,4.276003360748291,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,4.276003360748291,0,7,f85df_00000
7,66.4,57.199999999999996,False,,,8,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-05,1646467085,0.2735874652862549,4.549590826034546,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,4.549590826034546,0,8,f85df_00000
8,70.7,61.4,False,,,9,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-05,1646467085,0.2741990089416504,4.823789834976196,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,4.823789834976196,0,9,f85df_00000
9,74.3,65.0,False,,,10,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-05,1646467085,0.2810084819793701,5.104798316955566,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,5.104798316955566,0,10,f85df_00000
10,77.9,72.89999999999999,False,,,11,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-05,1646467085,0.27312231063842773,5.377920627593994,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,5.377920627593994,0,11,f85df_00000
11,80.60000000000001,76.1,False,,,12,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-06,1646467086,0.27643489837646484,5.654355525970459,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,5.654355525970459,0,12,f85df_00000
12,83.5,78.2,False,,,13,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-06,1646467086,0.27399635314941406,5.928351879119873,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,5.928351879119873,0,13,f85df_00000
13,84.6,79.0,False,,,14,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-06,1646467086,0.2681276798248291,6.196479558944702,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,6.196479558944702,0,14,f85df_00000
14,85.8,81.10000000000001,False,,,15,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-07,1646467087,0.27372241020202637,6.4702019691467285,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,6.4702019691467285,0,15,f85df_00000
15,86.3,81.39999999999999,False,,,16,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-07,1646467087,0.27576160430908203,6.7459635734558105,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,6.7459635734558105,0,16,f85df_00000
16,87.8,84.39999999999999,False,,,17,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-07,1646467087,0.2728006839752197,7.01876425743103,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,7.01876425743103,0,17,f85df_00000
17,87.3,83.6,False,,,18,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-07,1646467087,0.27498841285705566,7.293752670288086,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,7.293752670288086,0,18,f85df_00000
18,87.7,85.8,False,,,19,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-08,1646467088,0.2703244686126709,7.564077138900757,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,7.564077138900757,0,19,f85df_00000
19,89.3,87.1,False,,,20,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-08,1646467088,0.273590087890625,7.837667226791382,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,7.837667226791382,0,20,f85df_00000
20,88.3,86.6,False,,,21,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-08,1646467088,0.2644672393798828,8.102134466171265,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,8.102134466171265,0,21,f85df_00000
21,89.5,87.8,False,,,22,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-09,1646467089,0.27873921394348145,8.380873680114746,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,8.380873680114746,0,22,f85df_00000
22,89.7,88.0,False,,,23,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-09,1646467089,0.27393102645874023,8.654804706573486,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,8.654804706573486,0,23,f85df_00000
23,90.0,88.4,False,,,24,1a766da0d2e2418cafdbb92ca825b557,2022-03-05_02-58-09,1646467089,0.26698827743530273,8.921792984008789,240517,bigboy2.cchem.berkeley.edu,128.32.17.9,8.921792984008789,0,24,f85df_00000
