epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
64,91.86,92.3764458464774,False,,,65,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-00,1646467860,0.9751965999603271,66.83160614967346,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,66.83160614967346,0,65,a0b55_00003
65,91.92,92.32386961093586,False,,,66,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-01,1646467861,0.9825224876403809,67.81412863731384,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,67.81412863731384,0,66,a0b55_00003
66,91.9,92.3764458464774,False,,,67,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-02,1646467862,0.9654967784881592,68.779625415802,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,68.779625415802,0,67,a0b55_00003
67,91.88,92.21871713985279,False,,,68,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-03,1646467863,0.9483127593994141,69.72793817520142,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,69.72793817520142,0,68,a0b55_00003
68,91.94,92.32386961093586,False,,,69,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-04,1646467864,0.9886832237243652,70.71662139892578,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,70.71662139892578,0,69,a0b55_00003
69,91.88,92.3764458464774,False,,,70,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-05,1646467865,0.9531190395355225,71.6697404384613,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,71.6697404384613,0,70,a0b55_00003
70,91.86,92.21871713985279,False,,,71,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-06,1646467866,0.9940717220306396,72.66381216049194,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,72.66381216049194,0,71,a0b55_00003
71,91.96,92.42902208201893,False,,,72,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-07,1646467867,0.968766450881958,73.6325786113739,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,73.6325786113739,0,72,a0b55_00003
72,91.97999999999999,92.534174553102,False,,,73,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-08,1646467868,1.0144588947296143,74.64703750610352,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,74.64703750610352,0,73,a0b55_00003
73,91.66,92.00841219768665,False,,,74,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-09,1646467869,0.9585750102996826,75.6056125164032,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,75.6056125164032,0,74,a0b55_00003
74,91.82000000000001,92.3764458464774,False,,,75,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-10,1646467870,0.9610683917999268,76.56668090820312,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,76.56668090820312,0,75,a0b55_00003
75,91.78,92.32386961093586,False,,,76,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-11,1646467871,0.9751667976379395,77.54184770584106,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,77.54184770584106,0,76,a0b55_00003
76,92.12,92.534174553102,False,,,77,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-12,1646467872,0.9773128032684326,78.5191605091095,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,78.5191605091095,0,77,a0b55_00003
77,92.04,92.42902208201893,False,,,78,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-13,1646467873,0.9499325752258301,79.46909308433533,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,79.46909308433533,0,78,a0b55_00003
78,92.0,92.3764458464774,False,,,79,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-14,1646467874,1.0014994144439697,80.4705924987793,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,80.4705924987793,0,79,a0b55_00003
79,91.92,92.48159831756047,False,,,80,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-15,1646467875,0.9687683582305908,81.43936085700989,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,81.43936085700989,0,80,a0b55_00003
80,92.02,92.48159831756047,False,,,81,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-16,1646467876,0.9342708587646484,82.37363171577454,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,82.37363171577454,0,81,a0b55_00003
81,91.9,92.3764458464774,False,,,82,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-17,1646467877,1.0084538459777832,83.38208556175232,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,83.38208556175232,0,82,a0b55_00003
82,92.02,92.58675078864354,False,,,83,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-18,1646467878,0.9214358329772949,84.30352139472961,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,84.30352139472961,0,83,a0b55_00003
83,91.96,92.534174553102,False,,,84,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-18,1646467878,0.9683618545532227,85.27188324928284,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,85.27188324928284,0,84,a0b55_00003
84,92.14,92.58675078864354,False,,,85,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-19,1646467879,0.9939334392547607,86.2658166885376,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,86.2658166885376,0,85,a0b55_00003
85,92.06,92.534174553102,False,,,86,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-20,1646467880,0.9657144546508789,87.23153114318848,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,87.23153114318848,0,86,a0b55_00003
86,91.92,92.3764458464774,False,,,87,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-21,1646467881,0.9734761714935303,88.205007314682,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,88.205007314682,0,87,a0b55_00003
