epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,53.900000000000006,52.300000000000004,False,,,1,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-35,1646467415,2.790398597717285,2.790398597717285,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,2.790398597717285,0,1,be8ad_00003
1,53.900000000000006,52.300000000000004,False,,,2,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-36,1646467416,0.22040271759033203,3.010801315307617,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,3.010801315307617,0,2,be8ad_00003
2,53.900000000000006,52.300000000000004,False,,,3,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-36,1646467416,0.2500791549682617,3.260880470275879,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,3.260880470275879,0,3,be8ad_00003
3,53.900000000000006,52.400000000000006,False,,,4,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-36,1646467416,0.22463655471801758,3.4855170249938965,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,3.4855170249938965,0,4,be8ad_00003
4,53.6,53.400000000000006,False,,,5,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-36,1646467416,0.2403571605682373,3.725874185562134,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,3.725874185562134,0,5,be8ad_00003
5,66.2,56.8,False,,,6,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-37,1646467417,0.23718976974487305,3.963063955307007,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,3.963063955307007,0,6,be8ad_00003
6,68.4,58.3,False,,,7,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-37,1646467417,0.23702406883239746,4.200088024139404,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,4.200088024139404,0,7,be8ad_00003
7,68.10000000000001,58.4,False,,,8,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-37,1646467417,0.22417402267456055,4.424262046813965,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,4.424262046813965,0,8,be8ad_00003
8,66.8,57.199999999999996,False,,,9,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-37,1646467417,0.24100732803344727,4.665269374847412,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,4.665269374847412,0,9,be8ad_00003
9,65.0,56.8,False,,,10,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-38,1646467418,0.22115015983581543,4.8864195346832275,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,4.8864195346832275,0,10,be8ad_00003
10,64.3,55.800000000000004,False,,,11,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-38,1646467418,0.2247447967529297,5.111164331436157,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,5.111164331436157,0,11,be8ad_00003
11,64.60000000000001,56.00000000000001,False,,,12,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-38,1646467418,0.22167587280273438,5.332840204238892,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,5.332840204238892,0,12,be8ad_00003
12,65.7,57.099999999999994,False,,,13,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-38,1646467418,0.23148012161254883,5.56432032585144,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,5.56432032585144,0,13,be8ad_00003
13,67.30000000000001,57.49999999999999,False,,,14,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-39,1646467419,0.22479891777038574,5.789119243621826,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,5.789119243621826,0,14,be8ad_00003
14,68.7,58.099999999999994,False,,,15,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-39,1646467419,0.22825050354003906,6.017369747161865,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,6.017369747161865,0,15,be8ad_00003
15,69.8,60.9,False,,,16,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-39,1646467419,0.22897839546203613,6.246348142623901,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,6.246348142623901,0,16,be8ad_00003
16,70.5,62.1,False,,,17,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-39,1646467419,0.22545862197875977,6.471806764602661,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,6.471806764602661,0,17,be8ad_00003
17,71.2,62.8,False,,,18,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-39,1646467419,0.23264312744140625,6.704449892044067,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,6.704449892044067,0,18,be8ad_00003
18,72.6,64.5,False,,,19,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-40,1646467420,0.22761797904968262,6.93206787109375,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,6.93206787109375,0,19,be8ad_00003
19,73.2,65.4,False,,,20,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-40,1646467420,0.2317802906036377,7.163848161697388,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,7.163848161697388,0,20,be8ad_00003
20,74.3,67.0,False,,,21,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-40,1646467420,0.22109770774841309,7.384945869445801,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,7.384945869445801,0,21,be8ad_00003
21,75.4,68.7,False,,,22,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-40,1646467420,0.23851227760314941,7.62345814704895,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,7.62345814704895,0,22,be8ad_00003
22,76.8,69.5,False,,,23,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-41,1646467421,0.23316073417663574,7.856618881225586,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,7.856618881225586,0,23,be8ad_00003
23,77.8,70.3,False,,,24,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-41,1646467421,0.22576403617858887,8.082382917404175,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,8.082382917404175,0,24,be8ad_00003
24,78.5,71.3,False,,,25,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-41,1646467421,0.23958182334899902,8.321964740753174,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,8.321964740753174,0,25,be8ad_00003
25,80.5,74.2,False,,,26,94a31cdb4ab74c59997040e20e46c616,2022-03-05_03-03-41,1646467421,0.23675751686096191,8.558722257614136,244927,bigboy2.cchem.berkeley.edu,128.32.17.9,8.558722257614136,0,26,be8ad_00003
