epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
21,79.4,72.89999999999999,False,,,22,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-20,1646466740,0.16586661338806152,5.955454349517822,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,5.955454349517822,0,22,2a404_00001
22,80.2,74.3,False,,,23,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-21,1646466741,0.1629180908203125,6.118372440338135,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,6.118372440338135,0,23,2a404_00001
23,81.39999999999999,75.9,False,,,24,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-21,1646466741,0.16696381568908691,6.285336256027222,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,6.285336256027222,0,24,2a404_00001
24,81.89999999999999,77.4,False,,,25,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-21,1646466741,0.1634538173675537,6.448790073394775,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,6.448790073394775,0,25,2a404_00001
25,82.0,77.60000000000001,False,,,26,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-21,1646466741,0.16438579559326172,6.613175868988037,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,6.613175868988037,0,26,2a404_00001
26,82.39999999999999,78.60000000000001,False,,,27,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-21,1646466741,0.16440773010253906,6.777583599090576,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,6.777583599090576,0,27,2a404_00001
27,83.7,79.3,False,,,28,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-21,1646466741,0.16210532188415527,6.9396889209747314,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,6.9396889209747314,0,28,2a404_00001
28,84.5,80.2,False,,,29,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-22,1646466742,0.16488385200500488,7.104572772979736,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,7.104572772979736,0,29,2a404_00001
29,84.5,80.4,False,,,30,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-22,1646466742,0.16144013404846191,7.266012907028198,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,7.266012907028198,0,30,2a404_00001
30,84.7,80.60000000000001,False,,,31,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-22,1646466742,0.1622006893157959,7.428213596343994,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,7.428213596343994,0,31,2a404_00001
31,85.5,81.2,False,,,32,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-22,1646466742,0.16489481925964355,7.593108415603638,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,7.593108415603638,0,32,2a404_00001
32,85.3,81.5,False,,,33,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-22,1646466742,0.16018152236938477,7.7532899379730225,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,7.7532899379730225,0,33,2a404_00001
33,85.5,82.0,False,,,34,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-22,1646466742,0.16794633865356445,7.921236276626587,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,7.921236276626587,0,34,2a404_00001
34,85.9,82.3,False,,,35,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-23,1646466743,0.1670365333557129,8.0882728099823,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,8.0882728099823,0,35,2a404_00001
35,86.2,82.8,False,,,36,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-23,1646466743,0.17126727104187012,8.25954008102417,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,8.25954008102417,0,36,2a404_00001
36,86.3,82.6,False,,,37,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-23,1646466743,0.1663217544555664,8.425861835479736,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,8.425861835479736,0,37,2a404_00001
37,86.1,83.1,False,,,38,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-23,1646466743,0.16109347343444824,8.586955308914185,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,8.586955308914185,0,38,2a404_00001
38,86.3,83.3,False,,,39,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-23,1646466743,0.16600322723388672,8.752958536148071,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,8.752958536148071,0,39,2a404_00001
39,86.0,83.6,False,,,40,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-23,1646466743,0.16617488861083984,8.919133424758911,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,8.919133424758911,0,40,2a404_00001
40,86.0,83.8,False,,,41,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-24,1646466744,0.1654977798461914,9.084631204605103,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,9.084631204605103,0,41,2a404_00001
41,86.2,84.0,False,,,42,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-24,1646466744,0.16450071334838867,9.249131917953491,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,9.249131917953491,0,42,2a404_00001
42,86.6,83.89999999999999,False,,,43,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-24,1646466744,0.16032028198242188,9.409452199935913,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,9.409452199935913,0,43,2a404_00001
43,86.4,84.6,False,,,44,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-24,1646466744,0.16158342361450195,9.571035623550415,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,9.571035623550415,0,44,2a404_00001
44,86.7,84.89999999999999,False,,,45,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-24,1646466744,0.16431832313537598,9.735353946685791,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,9.735353946685791,0,45,2a404_00001
45,86.9,85.5,False,,,46,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-24,1646466744,0.16441702842712402,9.899770975112915,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,9.899770975112915,0,46,2a404_00001
46,87.0,85.7,False,,,47,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-25,1646466745,0.16772842407226562,10.06749939918518,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,10.06749939918518,0,47,2a404_00001
47,87.4,86.1,False,,,48,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-25,1646466745,0.16507935523986816,10.232578754425049,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,10.232578754425049,0,48,2a404_00001
48,87.0,85.8,False,,,49,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-25,1646466745,0.1602039337158203,10.39278268814087,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,10.39278268814087,0,49,2a404_00001
49,87.5,86.1,True,,,50,c00a3a05bc7349b0a09359b696465378,2022-03-05_02-52-25,1646466745,0.16186857223510742,10.554651260375977,235618,bigboy2.cchem.berkeley.edu,128.32.17.9,10.554651260375977,0,50,2a404_00001
