epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0,53.900000000000006,52.300000000000004,False,,,1,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-38,1646467538,2.7773945331573486,2.7773945331573486,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,2.7773945331573486,0,1,07589_00002
1,53.900000000000006,52.300000000000004,False,,,2,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-38,1646467538,0.32787060737609863,3.1052651405334473,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,3.1052651405334473,0,2,07589_00002
2,53.900000000000006,52.300000000000004,False,,,3,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-38,1646467538,0.34252142906188965,3.447786569595337,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,3.447786569595337,0,3,07589_00002
3,56.8,53.900000000000006,False,,,4,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-39,1646467539,0.3448677062988281,3.792654275894165,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,3.792654275894165,0,4,07589_00002
4,70.0,59.8,False,,,5,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-39,1646467539,0.32935643196105957,4.122010707855225,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,4.122010707855225,0,5,07589_00002
5,67.10000000000001,57.4,False,,,6,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-39,1646467539,0.34419846534729004,4.466209173202515,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,4.466209173202515,0,6,07589_00002
6,68.2,58.8,False,,,7,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-40,1646467540,0.33205246925354004,4.798261642456055,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,4.798261642456055,0,7,07589_00002
7,71.6,62.3,False,,,8,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-40,1646467540,0.3472135066986084,5.145475149154663,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,5.145475149154663,0,8,07589_00002
8,75.7,66.10000000000001,False,,,9,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-40,1646467540,0.3426361083984375,5.488111257553101,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,5.488111257553101,0,9,07589_00002
9,80.9,72.8,False,,,10,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-41,1646467541,0.34941864013671875,5.837529897689819,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,5.837529897689819,0,10,07589_00002
10,83.0,75.5,False,,,11,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-41,1646467541,0.33342576026916504,6.170955657958984,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,6.170955657958984,0,11,07589_00002
11,83.7,77.3,False,,,12,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-41,1646467541,0.33997368812561035,6.510929346084595,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,6.510929346084595,0,12,07589_00002
12,85.7,80.80000000000001,False,,,13,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-42,1646467542,0.3276968002319336,6.838626146316528,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,6.838626146316528,0,13,07589_00002
13,86.1,81.5,False,,,14,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-42,1646467542,0.3260016441345215,7.16462779045105,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,7.16462779045105,0,14,07589_00002
14,86.2,82.39999999999999,False,,,15,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-42,1646467542,0.32355380058288574,7.4881815910339355,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,7.4881815910339355,0,15,07589_00002
15,87.0,83.89999999999999,False,,,16,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-43,1646467543,0.3260030746459961,7.814184665679932,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,7.814184665679932,0,16,07589_00002
16,86.9,83.7,False,,,17,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-43,1646467543,0.32399749755859375,8.138182163238525,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,8.138182163238525,0,17,07589_00002
17,88.0,84.6,False,,,18,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-43,1646467543,0.3413410186767578,8.479523181915283,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,8.479523181915283,0,18,07589_00002
18,87.5,84.89999999999999,False,,,19,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-44,1646467544,0.32712435722351074,8.806647539138794,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,8.806647539138794,0,19,07589_00002
19,89.2,85.39999999999999,False,,,20,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-44,1646467544,0.325716495513916,9.13236403465271,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,9.13236403465271,0,20,07589_00002
20,88.8,85.39999999999999,False,,,21,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-44,1646467544,0.31909990310668945,9.4514639377594,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,9.4514639377594,0,21,07589_00002
21,88.9,85.6,False,,,22,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-45,1646467545,0.32465147972106934,9.776115417480469,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,9.776115417480469,0,22,07589_00002
22,89.7,87.3,False,,,23,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-45,1646467545,0.3242199420928955,10.100335359573364,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,10.100335359573364,0,23,07589_00002
23,89.4,87.2,False,,,24,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-45,1646467545,0.34078502655029297,10.441120386123657,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,10.441120386123657,0,24,07589_00002
24,89.5,87.7,False,,,25,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-46,1646467546,0.3194618225097656,10.760582208633423,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,10.760582208633423,0,25,07589_00002
25,89.7,88.0,False,,,26,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-46,1646467546,0.3284268379211426,11.089009046554565,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,11.089009046554565,0,26,07589_00002
26,90.3,87.9,False,,,27,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-46,1646467546,0.3201282024383545,11.40913724899292,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,11.40913724899292,0,27,07589_00002
27,89.9,87.7,False,,,28,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-47,1646467547,0.3301365375518799,11.7392737865448,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,11.7392737865448,0,28,07589_00002
28,90.9,88.5,False,,,29,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-47,1646467547,0.3153076171875,12.0545814037323,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,12.0545814037323,0,29,07589_00002
29,90.10000000000001,88.4,False,,,30,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-47,1646467547,0.3216588497161865,12.376240253448486,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,12.376240253448486,0,30,07589_00002
30,90.2,88.4,False,,,31,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-48,1646467548,0.3384876251220703,12.714727878570557,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,12.714727878570557,0,31,07589_00002
31,91.4,88.4,False,,,32,ea586ef6da4640da901e56b66cfd40b2,2022-03-05_03-05-48,1646467548,0.3221602439880371,13.036888122558594,1075,bigboy2.cchem.berkeley.edu,128.32.17.9,13.036888122558594,0,32,07589_00002
